93927,0.6796770095825195
91762,0.6857049465179443
75225,0.6716437339782715
69262,0.678551197052002
31891,0.9757359027862549
95106,1.0251598358154297
17869,1.0277371406555176
70424,1.1748077869415283
72556,1.327610969543457
32341,1.3249270915985107
27595,1.3379290103912354
95546,1.3400099277496338
35403,1.3198962211608887
62241,1.6049981117248535
36705,1.415712833404541
72930,1.5532317161560059
87132,1.4351820945739746
76782,1.438629150390625
80321,1.5307466983795166
43076,1.4172070026397705
9007,1.6094107627868652
11350,1.4199488162994385
29844,1.3097412586212158
8032,1.4056291580200195
74379,1.2463791370391846
35787,1.3898098468780518
64097,1.5344302654266357
88011,1.212249994277954
6915,1.2985951900482178
57087,1.298387050628662
98182,1.2298800945281982
75047,1.1824350357055664
99534,1.2480309009552002
50381,1.1811988353729248
63416,1.1987619400024414
77701,1.101560115814209
72524,1.1027169227600098
9724,1.1017670631408691
1732,1.086040735244751
65049,1.086103916168213
15323,1.0861413478851318
6649,1.0839970111846924
18371,1.0869827270507812
96744,0.9829137325286865
70328,1.036261796951294
26388,0.9811451435089111
82424,0.9800820350646973
97113,1.0883548259735107
87683,1.015955924987793
69130,0.8946170806884766
3158,0.8795220851898193
41687,0.9690530300140381
77525,0.9836463928222656
99931,0.8520650863647461
303,0.8995139598846436
59589,0.9875340461730957
29772,0.8241729736328125
39951,0.9574708938598633
97505,0.7215301990509033
69759,0.6867718696594238
64595,0.7708699703216553
5178,0.7872700691223145
41629,0.6581439971923828
88261,0.6609728336334229
61301,0.6601390838623047
88146,0.6428422927856445
4778,0.5722410678863525
49685,0.6600139141082764
45553,0.6442592144012451
69100,0.6293959617614746
82698,0.5432882308959961
22742,0.6632411479949951
96966,0.4968438148498535
72080,0.5748500823974609
63699,0.5150220394134521
29400,0.5792639255523682
16135,0.5149409770965576
71551,0.5001530647277832
17597,0.47313714027404785
82254,0.4879322052001953
70435,0.4442331790924072
53297,0.45955610275268555
68755,0.3541898727416992
12001,0.4310152530670166
94603,0.35521602630615234
42042,0.35582995414733887
42839,0.3141779899597168
75664,0.28740692138671875
1956,0.3462522029876709
83736,0.2268691062927246
8413,0.30393195152282715
64415,0.34728431701660156
54576,0.19707202911376953
85135,0.21365094184875488
15986,0.19726204872131348
65915,0.21359682083129883
51200,0.19124579429626465
887,0.2382972240447998
11216,0.19118571281433105
29873,0.2234969139099121
78298,0.12273788452148438
45084,0.04100298881530762
45101,0.07120394706726074
43777,0.057813167572021484
45660,0.0547938346862793
75837,0.04841494560241699
85776,0.05932807922363281
53112,0.0662081241607666
11278,0.06531000137329102
4424,0.07303237915039062
70330,0.05636000633239746
72875,0.08437395095825195
29216,0.0564119815826416
70534,0.044454097747802734
99269,0.06937718391418457
